Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿1443,15785.684968,-1020.286865,4.466667,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1444,20683.252796,-1637.613234,5.15,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1445,130109.891091,-5534.859928,5.8,CORRECTINGWRONG,LAZY,31
﻿1446,23702.567706,365.005444,4.5,CORRECTINGWRONG,LAZY,29
﻿1447,54804.48657,-292.424525,4.933333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,32
﻿1448,4819.466684,732.432847,4.066667,COLLISION_WITH_NavModifierVolume12,LAZY,26
﻿1449,19422.229281,526.48233,4.9,COLLISION_WITH_BP_IntersectionBorder86,LAZY,26
﻿1450,6550.316983,113.652289,3.816667,LAZY,LAZY,32
﻿1451,68657.510472,-333.508059,5.35,COLLISION_WITH_BP_IntersectionBorder96,LAZY,28
﻿1452,22749.339527,395.829654,4.366667,LAZY,LAZY,31
﻿1453,143371.471156,-4097.419309,6.25,COLLISION_WITH_BP_IntersectionBorder123,LAZY,29
﻿1454,14927.582758,918.113471,4.583333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿1455,15819.878322,726.501806,4.3,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1456,17864.410846,946.168787,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1457,18370.31687,1025.371967,4.216667,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿1458,20182.495516,632.207536,4.366667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿1459,17123.946095,621.283905,5.2,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1460,20227.781838,1320.838896,4.916667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1461,12775.463786,-568.327554,5.5,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1462,40215.302736,-446.263542,4.55,CORRECTINGWRONG,LAZY,30
﻿1463,20481.814553,838.962804,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1464,74856.807545,-1608.358426,5.15,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿1465,2887.710805,-666.821317,4.566667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1466,11017.281351,-3487.70659,6.733333,CORRECTINGWRONG,LAZY,32
﻿1467,75718.95607,-4294.811037,5.85,COLLISION_WITH_NavModifierVolume32,LAZY,32
﻿1468,25793.724195,365.988111,5.566667,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿1469,20599.527558,203.660451,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1470,18511.83043,398.093594,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1471,20555.080416,481.057715,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1472,2571.569101,-993.687163,4.116667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1473,14565.228799,528.699005,5.25,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1474,14523.301533,-1383.745532,4.733333,COLLISION_WITH_NavModifierVolume20,LAZY,26
﻿1475,51728.812314,-865.696146,4.933333,CORRECTINGWRONG,LAZY,30
﻿1476,51889.647802,511.012375,5.316667,CORRECTINGWRONG,LAZY,31
﻿1477,15280.708948,269.561206,4.483333,COLLISION_WITH_NavModifierVolume23,LAZY,25
﻿1478,4165.315207,-282.768207,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1479,81859.883566,-942.296804,6.366667,COLLISION_WITH_NavModifierVolume54,LAZY,29
﻿1480,18083.720566,244.721522,4.8,COLLISION_WITH_NavModifierVolume2,LAZY,29
﻿1481,18220.608886,-50.509712,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1482,21349.042317,60.828777,3.783333,COLLISION_WITH_BP_IntersectionBorder36,LAZY,29
﻿1483,18540.831452,507.626997,4.133333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1484,53028.213378,-1352.347029,4.833333,COLLISION_WITH_NavModifierVolume59,LAZY,34
﻿1485,18400.504196,462.897765,4.05,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1486,4475.73152,649.357721,3.866667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1487,18106.909869,633.457645,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1488,15858.314394,107.903248,3.433333,CORRECTINGWRONG,LAZY,28
﻿1489,20893.06083,933.140285,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1490,17984.05017,272.01026,4.116667,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1491,16835.252859,-84.411856,4.1,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1492,17476.049935,-4.888562,3.55,COLLISION_WITH_NavModifierVolume61,LAZY,30
﻿1493,21336.740923,1055.324296,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1494,19319.694803,610.478355,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1495,4355.964923,63.534055,3.733333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1496,3405.335702,-1191.233315,6.383333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1497,20187.345483,461.310939,4.45,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1498,17707.558904,1155.832715,4.883333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿1499,19989.710305,96.331518,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1500,16384.191205,756.371946,4.466667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1501,15145.206508,681.736271,4.183333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1502,5071.86927,931.198945,4.2,COLLISION_WITH_NavModifierVolume12,LAZY,32
﻿1503,15352.096871,-39.939609,4.3,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1504,48507.933126,-154.574287,4.366667,CORRECTINGWRONG,LAZY,29
﻿1505,17971.174818,1232.606187,4.366667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1506,21393.493461,668.434414,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,36
﻿1507,5126.040465,413.010093,3.716667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1508,5577.925999,713.202941,4.616667,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1509,18099.631437,-84.996639,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1510,26751.705908,1016.320452,5.133333,COLLISION_WITH_NavModifierVolume22,LAZY,29
﻿1511,20958.114205,1352.436675,4.7,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1512,1472.677185,568.898354,4.183333,COLLISION_WITH_NavModifierVolume61,LAZY,29
﻿1513,123769.842298,-6274.37796,5.866667,COLLISION_WITH_NavModifierVolume40,LAZY,33
﻿1514,15573.321502,-402.705159,4.316667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿1515,19549.919397,1596.412821,4.683333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1516,20706.88807,27.085604,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿1517,15342.345186,694.81213,4.65,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1518,2036.917173,56.25185,4.05,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1519,14600.977935,-2185.103412,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1520,8548.436576,-996.285205,4.916667,COLLISION_WITH_NavModifierVolume12,LAZY,29
﻿1521,20907.678593,1155.795056,4.333333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1522,69111.842084,354.098936,5.483333,CORRECTINGWRONG,LAZY,27
﻿1523,4793.25652,528.267927,4.266667,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1524,2104.228984,-166.278479,3.866667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1525,63906.584005,-852.529619,5.033333,COLLISION_WITH_BP_TrafficLight_01,LAZY,28
﻿1526,8119.393273,1488.447783,5.416667,CORRECTINGWRONG,LAZY,31
﻿1527,4960.461902,283.318576,5.083333,LAZY,LAZY,30
﻿1528,42980.973441,-1020.263442,4.5,REVERSE,LAZY,37
﻿1529,4905.239449,578.799002,4.183333,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿1530,20358.780481,707.005287,4.716667,COLLISION_WITH_NavModifierVolume56,LAZY,30
﻿1531,20102.876214,217.541222,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1532,57886.204534,-773.417891,4.716667,COLLISION_WITH_BP_IntersectionBorder46,LAZY,26
﻿1533,8166.419723,-765.562525,4.916667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1534,72973.210991,40.853408,6.35,COLLISION_WITH_BP_IntersectionBorder123,LAZY,35
﻿1535,21849.9138,727.212532,5.233333,LAZY,LAZY,29
﻿1536,17873.24425,1112.742778,4.816667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿1537,3407.691738,154.772356,3.683333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1538,17207.620016,556.913687,4.983333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1539,3851.453786,463.584313,4.016667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1540,15022.879155,613.622279,4.8,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1541,20327.889862,297.73771,4.383333,COLLISION_WITH_NavModifierVolume54,LAZY,27
﻿1542,17705.338548,935.47635,4.216667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1543,100185.821626,-3926.999758,5.633333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1544,94847.8388,-325.776301,5.35,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿1545,14216.759215,646.400191,4.433333,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1546,56307.435217,168.111539,4.683333,COLLISION_WITH_NavModifierVolume13,LAZY,26
﻿1547,56402.253086,-1032.335123,5.166667,COLLISION_WITH_NavModifierVolume18,LAZY,28
﻿1548,4818.07757,1025.895193,4.183333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1549,53837.234703,-162.335001,4.95,CORRECTINGWRONG,LAZY,26
﻿1550,3928.707158,1.235448,3.8,COLLISION_WITH_NavModifierVolume12,LAZY,30
﻿1551,13743.930064,-285.328203,5.133333,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿1552,4561.481571,799.251392,4.25,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿1553,20310.715619,-6.852,3.883333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1554,13996.434657,-294.433621,4.816667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1555,201029.956011,-8240.78038,8.033333,COLLISION_WITH_NavModifierVolume21,LAZY,28
﻿1556,50727.015156,-443.110583,5.166667,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1557,9904.349883,-920.481649,4.483333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1558,22376.523299,-178.575507,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1559,14329.024278,-189.085392,4.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,33
﻿1560,16164.01602,888.92704,4.566667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1561,4967.361805,521.929463,5.166667,LAZY,LAZY,36
﻿1562,4726.973258,37.655885,3.3,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1563,16026.240145,-269.075564,4.133333,COLLISION_WITH_NavModifierVolume2,LAZY,27
﻿1564,30462.213526,-994.333291,4.166667,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1565,4810.854402,709.418182,4.916667,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1566,109901.40229,-6027.993071,5.95,CORRECTINGWRONG,LAZY,28
﻿1567,3866.765502,323.632408,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1568,4368.255328,-201.014492,3.8,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1569,4730.74818,-809.171424,5.0,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1570,16650.275897,-766.186388,5.083333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1571,51585.475108,-1536.241157,5.783333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,28
﻿1572,45493.768427,835.182967,4.7,COLLISION_WITH_NavModifierVolume22,LAZY,36
﻿1573,50415.456476,-510.422048,4.733333,COLLISION_WITH_NavModifierVolume32,LAZY,36
﻿1574,12585.48115,306.890241,3.866667,CORRECTINGWRONG,LAZY,29
﻿1575,4397.760499,808.591522,4.266667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1576,54315.810401,-3793.064271,4.066667,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1577,2910.366178,-1738.341655,5.85,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1578,14022.874889,823.920153,4.316667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1579,1175.886441,169.949417,3.916667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1580,3724.32558,750.73236,5.15,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1581,17598.384104,-8.911089,4.733333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1582,17331.052545,1126.282037,4.833333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1583,26532.722613,337.339435,4.766667,REVERSE,LAZY,27
﻿1584,19780.479757,-2016.237456,4.7,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1585,17606.805653,771.153426,4.166667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1586,20353.808086,-425.470224,4.616667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1587,3798.19561,-578.619535,4.7,COLLISION_WITH_NavModifierVolume12,LAZY,33
﻿1588,2550.803702,-69.729369,4.3,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1589,26278.653291,-229.17628,3.866667,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿1590,67722.112847,-1658.634448,5.416667,COLLISION_WITH_NavModifierVolume7,LAZY,31
﻿1591,144900.137402,-3082.560675,6.716667,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1592,18827.822237,356.717706,4.95,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1593,20694.115374,715.535836,4.433333,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1594,4731.473602,1082.740768,4.583333,COLLISION_WITH_NavModifierVolume12,LAZY,33
﻿1595,98616.218571,-2025.049551,5.35,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿1596,37078.85945,-989.513545,5.9,COLLISION_WITH_NavModifierVolume22,LAZY,27
﻿1597,15955.516131,1513.023112,5.066667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1598,20929.59856,538.252146,4.116667,COLLISION_WITH_NavModifierVolume20,LAZY,30
﻿1599,73325.031242,-524.533611,4.566667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1600,26213.591999,773.761329,4.45,COLLISION_WITH_NavModifierVolume22,LAZY,26
﻿1601,17765.178058,2062.161245,5.483333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1602,24591.582551,-191.080218,3.85,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿1603,20813.292502,593.255627,4.633333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1604,131137.789858,-5314.296878,6.233333,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿1605,14795.923667,404.64753,4.083333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1606,15063.790295,1159.236191,4.5,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1607,40839.00524,-157.266803,4.733333,CORRECTINGWRONG,LAZY,30
﻿1608,137992.827051,-1522.803684,7.383333,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1609,155473.916453,-6018.709291,6.283333,COLLISION_WITH_BP_IntersectionBorder15,LAZY,31
﻿1610,9889.010257,5.095962,4.583333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1611,67473.18748,-1146.742697,5.55,COLLISION_WITH_NavModifierVolume21,LAZY,31
﻿1612,4260.340978,234.97206,3.883333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1613,17621.020204,-226.297783,3.75,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1614,109076.15701,-4877.283078,6.283333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1615,3188.780259,655.915006,4.983333,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1616,17954.349144,574.529234,4.033333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1617,77377.615758,-183.782295,4.983333,CORRECTINGWRONG,LAZY,28
﻿1618,21442.621482,1574.20694,5.083333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1619,20430.772523,370.728726,4.1,COLLISION_WITH_BP_IntersectionBorder36,LAZY,30
﻿1620,74829.92663,-2316.598863,5.583333,COLLISION_WITH_BP_IntersectionBorder123,LAZY,30
﻿1621,77606.730605,-1821.689649,5.216667,COLLISION_WITH_NavModifierVolume22,LAZY,30
﻿1622,43976.493869,-1.702129,4.716667,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1623,84742.568416,-4287.643275,5.416667,COLLISION_WITH_BP_IntersectionBorder131,LAZY,30
﻿1624,28807.486299,200.129762,3.95,COLLISION_WITH_BP_IntersectionBorder19,LAZY,37
﻿1625,16241.843864,-71.830153,4.033333,CORRECTINGWRONG,LAZY,32
﻿1626,15606.45121,-469.171231,4.133333,CORRECTINGWRONG,LAZY,30
﻿1627,17670.322927,544.568522,4.1,COLLISION_WITH_BP_IntersectionBorder11,LAZY,36
﻿1628,16213.277187,164.91376,5.2,COLLISION_WITH_NavModifierVolume12,LAZY,32
﻿1629,18638.489457,-101.126845,5.266667,COLLISION_WITH_NavModifierVolume30,LAZY,23
﻿1630,20976.651079,344.493401,3.733333,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿1631,19789.229442,1092.461872,4.45,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1632,14758.905311,-572.051584,4.416667,COLLISION_WITH_NavModifierVolume2,LAZY,31
﻿1633,3689.262169,-325.815043,4.266667,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1634,21789.232865,1058.585736,4.366667,COLLISION_WITH_BP_IntersectionBorder36,LAZY,25
﻿1635,2571.554667,847.2611,4.133333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1636,2319.623372,-4067.895797,6.016667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1637,21311.503586,415.388666,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1638,22051.412634,95.295748,4.283333,COLLISION_WITH_NavModifierVolume20,LAZY,26
﻿1639,2413.765727,-2300.594176,5.15,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1640,20204.761946,-30.042505,4.433333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1641,17682.921328,2065.274063,5.916667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1642,266406.415342,-5831.965529,8.333333,COLLISION_WITH_NavModifierVolume40,LAZY,36
﻿1643,4035.210531,-114.565712,4.666667,CORRECTINGWRONG,LAZY,31
﻿1644,97129.489718,-5185.409792,5.133333,CORRECTINGWRONG,LAZY,30
﻿1645,4463.060964,423.755296,4.083333,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1646,21497.755508,1213.970099,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1647,18386.786728,87.853315,4.65,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿1648,3045.830632,-51.411827,3.783333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,30
﻿1649,107498.034956,-4342.855097,5.866667,CORRECTINGWRONG,LAZY,30
﻿1650,20300.875835,312.671275,4.55,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿1651,17727.384937,20.57148,4.75,COLLISION_WITH_NavModifierVolume42,LAZY,32
﻿1652,5159.709621,737.362017,4.0,COLLISION_WITH_NavModifierVolume12,LAZY,27
﻿1653,17244.121094,988.162972,4.216667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1654,16276.125981,-1951.420782,5.066667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1655,18499.489196,-2631.345763,5.233333,LAZY,LAZY,28
﻿1656,2381.206191,1413.503198,5.033333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1657,43781.497171,1802.066273,5.533333,COLLISION_WITH_NavModifierVolume22,LAZY,30
﻿1658,15189.903665,248.719767,4.2,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1659,52613.756601,506.002679,5.266667,CORRECTINGWRONG,LAZY,34
﻿1660,12570.554462,1189.314307,4.8,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1661,21532.850589,578.262271,4.35,COLLISION_WITH_NavModifierVolume2,LAZY,28
﻿1662,17920.308539,687.715676,4.266667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1663,3911.744434,1752.937814,4.85,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1664,20582.823005,512.011342,4.5,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿1665,17878.885625,289.774001,3.933333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1666,87211.331708,-1878.721444,5.433333,COLLISION_WITH_BP_TrafficLight_01,LAZY,28
﻿1667,5072.439884,376.188105,3.683333,CORRECTINGWRONG,LAZY,26
﻿1668,44845.429601,-554.914742,4.1,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿1669,20649.904792,648.422375,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1670,79534.041978,-3182.643506,5.416667,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1671,20443.546484,170.62013,4.266667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,30
﻿1672,18698.894746,-188.795904,3.866667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1673,44908.789204,485.167652,4.8,COLLISION_WITH_NavModifierVolume22,LAZY,31
﻿1674,2126.243291,571.139657,5.583333,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1675,3999.035945,-102.073546,3.833333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,27
﻿1676,21341.461713,436.731489,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1677,16998.808763,-253.632282,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1678,17440.992226,395.252512,4.9,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1679,21106.223162,1163.593202,4.616667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1680,14753.836055,148.796709,4.833333,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿1681,17902.340125,816.58206,4.4,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿1682,3459.548659,155.437171,3.75,CORRECTINGWRONG,LAZY,32
﻿1683,45877.053062,-167.485967,4.666667,COLLISION_WITH_NavModifierVolume22,LAZY,32
﻿1684,116837.082151,-1489.322307,7.35,CORRECTINGWRONG,LAZY,33
﻿1685,17044.720267,262.150763,3.85,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1686,70699.211713,-875.605924,4.55,COLLISION_WITH_NavModifierVolume18,LAZY,30
﻿1687,4061.701365,302.97602,4.266667,LAZY,LAZY,32
﻿1688,44905.804312,-834.325871,5.183333,COLLISION_WITH_NavModifierVolume22,LAZY,28
﻿1689,18212.760499,1482.296907,4.583333,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1690,2041.940813,145.988204,4.533333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1691,41128.450938,-1368.091937,4.833333,LAZY,LAZY,35
﻿1692,20870.361489,1178.063334,4.55,COLLISION_WITH_NavModifierVolume2,LAZY,31
﻿1693,4764.251868,-78.249282,3.566667,COLLISION_WITH_NavModifierVolume12,LAZY,31
﻿1694,120667.848227,-3392.522925,5.416667,COLLISION_WITH_NavModifierVolume40,LAZY,29
﻿1695,137842.777166,-6340.977833,6.2,COLLISION_WITH_BP_TrafficLight_01,LAZY,29
﻿1696,20099.008708,1038.828416,4.666667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,36
﻿1697,14490.529521,678.093993,4.766667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,35
﻿1698,54405.169161,310.894212,4.866667,CORRECTINGWRONG,LAZY,26
﻿1699,123968.435992,-1529.803085,5.983333,COLLISION_WITH_NavModifierVolume53,LAZY,34
﻿1700,38786.56472,-460.598481,4.883333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1701,145298.026825,-4046.723476,6.0,COLLISION_WITH_NavModifierVolume40,LAZY,29
﻿1702,70647.236286,-1018.069201,5.066667,COLLISION_WITH_NavModifierVolume40,LAZY,27
﻿1703,21558.665829,393.1985,4.183333,COLLISION_WITH_NavModifierVolume42,LAZY,31
﻿1704,15464.573235,1506.384344,4.516667,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1705,79891.431722,-1304.985615,5.833333,COLLISION_WITH_BP_IntersectionBorder40,LAZY,27
﻿1706,46968.779599,889.162021,4.916667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1707,19476.904357,366.877948,4.283333,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1708,58907.55292,440.111767,5.5,COLLISION_WITH_BP_IntersectionBorder124,LAZY,30
﻿1709,8508.580785,-598.007082,4.4,COLLISION_WITH_NavModifierVolume12,LAZY,26
﻿1710,2417.424402,715.228051,4.5,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1711,53128.506759,-230.470977,4.483333,CORRECTINGWRONG,LAZY,24
﻿1712,73304.845764,-964.531805,6.183333,CORRECTINGWRONG,LAZY,29
﻿1713,6731.736472,-50.233142,4.833333,CORRECTINGWRONG,LAZY,31
﻿1714,14609.959809,88.954179,4.25,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1715,16677.514521,884.741967,4.216667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1716,21233.470995,1013.449074,4.366667,COLLISION_WITH_NavModifierVolume43,LAZY,24
﻿1717,54149.493859,281.667562,4.266667,CORRECTINGWRONG,LAZY,32
﻿1718,11689.986675,-428.711146,4.633333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿1719,216605.746936,-4922.545087,6.8,CORRECTINGWRONG,LAZY,30
﻿1720,144973.3152,-4145.723298,5.55,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1721,21017.923636,1088.822667,4.466667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1722,67726.473098,-55.729057,5.333333,CORRECTINGWRONG,LAZY,29
﻿1723,14659.17568,928.877843,4.416667,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1724,17259.712847,557.60867,4.066667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1725,20238.786219,-6.659947,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1726,3666.097515,735.777672,4.3,COLLISION_WITH_NavModifierVolume61,LAZY,28
﻿1727,17363.913548,378.30237,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1728,16502.84507,-1472.306017,4.516667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,26
