Generación,MejorFitnessNorm,FitnessNormMedio,TiempoMedio,RazónMuerteMejorCoche,RazónMuerteMásPopular,MuertosPorRazónMásPopular
﻿1008,0.894258,0.021885,4.233333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1009,0.781799,-0.00797,4.05,COLLISION_WITH_BP_IntersectionBorder11,LAZY,26
﻿1010,0.92988,0.016465,4.366667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1011,0.671983,0.01095,4.033333,CORRECTINGWRONG,LAZY,33
﻿1012,0.516895,0.007321,4.016667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,25
﻿1013,0.952517,-0.005881,4.883333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1014,0.846566,0.021822,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1015,0.766473,0.039956,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,35
﻿1016,0.355529,-0.000301,4.133333,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿1017,0.8915,0.03763,4.533333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿1018,0.539593,0.014674,3.916667,CORRECTINGWRONG,LAZY,26
﻿1019,0.856589,0.026802,4.45,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1020,0.874494,0.010659,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1021,0.860463,0.023716,4.216667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1022,0.94425,-0.001298,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1023,0.712502,0.004205,4.583333,CORRECTINGWRONG,LAZY,29
﻿1024,0.411508,0.003966,3.833333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1025,0.727094,-0.092235,4.916667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1026,0.854239,0.035497,4.7,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1027,0.716293,0.029565,4.383333,COLLISION_WITH_NavModifierVolume21,LAZY,25
﻿1028,0.750041,0.004361,3.916667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1029,0.956638,-0.010768,4.283333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1030,0.835755,0.042037,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1031,0.73742,0.033891,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1032,0.604185,-0.030872,3.7,COLLISION_WITH_BP_IntersectionBorder19,LAZY,29
﻿1033,0.868717,0.047868,4.116667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1034,0.906032,0.064898,4.25,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿1035,0.919914,0.009373,4.383333,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1036,0.739184,0.026579,4.016667,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1037,0.968477,0.001356,4.283333,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿1038,0.942817,0.01154,4.333333,COLLISION_WITH_NavModifierVolume8,LAZY,27
﻿1039,0.835304,0.048443,4.766667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1040,0.878787,0.04045,4.866667,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1041,0.582035,-0.014073,3.816667,CORRECTINGWRONG,LAZY,28
﻿1042,0.792859,0.012627,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1043,0.878286,0.055094,4.566667,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1044,0.728715,0.009207,4.283333,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1045,0.837583,0.016836,4.166667,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿1046,0.897883,-0.036302,4.616667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1047,0.991724,0.024913,4.266667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿1048,0.937359,-0.037704,4.116667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1049,0.743016,0.018438,4.133333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1050,0.785428,0.056889,4.483333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1051,0.852071,0.056829,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1052,0.864674,0.030605,4.283333,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1053,1.0,-0.042497,4.666667,COLLISION_WITH_NavModifierVolume7,LAZY,30
﻿1054,0.756682,0.020557,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1055,0.870081,0.06578,4.083333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1056,0.83336,0.008147,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1057,0.883275,0.02138,4.466667,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1058,0.941839,0.012633,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1059,0.935224,0.032867,4.166667,COLLISION_WITH_NavModifierVolume43,LAZY,26
﻿1060,0.87384,0.018377,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1061,0.947615,0.014609,4.633333,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1062,0.948323,-0.013988,4.05,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1063,0.964599,-0.056071,4.016667,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1064,0.953924,0.012769,4.25,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1065,0.872115,-0.002608,4.25,COLLISION_WITH_NavModifierVolume8,LAZY,32
﻿1066,0.834972,0.043016,4.233333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1067,0.947801,0.01812,5.266667,COLLISION_WITH_NavModifierVolume11,LAZY,32
﻿1068,0.8585,0.059572,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1069,0.856417,0.033784,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1070,0.966036,-0.023977,4.833333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1071,0.943439,0.036089,4.516667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1072,0.341429,-0.003451,4.116667,COLLISION_WITH_NavModifierVolume42,LAZY,24
﻿1073,0.927087,0.022059,4.033333,COLLISION_WITH_NavModifierVolume2,LAZY,30
﻿1074,0.944694,0.003947,4.316667,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1075,0.863968,0.013498,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1076,0.884154,0.04922,4.45,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1077,0.96939,-0.005087,4.8,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1078,0.646878,-0.034891,4.7,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1079,0.887586,-0.004515,4.383333,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿1080,0.83977,0.028821,4.3,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1081,0.579321,-0.006832,3.983333,COLLISION_WITH_BP_IntersectionBorder19,LAZY,26
﻿1082,0.880195,0.030771,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1083,0.68566,0.011098,4.333333,COLLISION_WITH_NavModifierVolume23,LAZY,31
﻿1084,0.858692,0.044039,4.333333,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1085,0.835933,-0.052055,4.233333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1086,0.903093,0.044108,4.366667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1087,0.737713,0.015581,4.566667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1088,0.844914,0.015133,4.15,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1089,0.582976,0.037087,3.65,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1090,0.81942,0.012446,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1091,0.944346,0.026333,4.933333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1092,0.843143,0.055512,4.65,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1093,0.840191,-0.004792,4.266667,COLLISION_WITH_NavModifierVolume8,LAZY,32
﻿1094,0.373547,0.009722,4.266667,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿1095,0.553479,-0.005502,3.966667,COLLISION_WITH_BP_IntersectionBorder19,LAZY,29
﻿1096,0.850216,0.029255,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1097,0.405656,-0.001378,3.933333,CORRECTINGWRONG,LAZY,25
﻿1098,0.962954,-0.00795,4.2,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1099,0.845929,0.042696,4.366667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1100,0.849141,0.023061,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1101,0.880952,0.043369,4.633333,COLLISION_WITH_NavModifierVolume8,LAZY,25
﻿1102,0.943671,0.005435,4.716667,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1103,0.778671,0.00603,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1104,0.864112,0.031377,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1105,0.93203,0.046804,4.4,COLLISION_WITH_BP_IntersectionBorder86,LAZY,32
﻿1106,0.953882,-0.002536,4.15,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1107,0.803853,0.036491,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1108,0.863656,0.009655,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1109,0.977118,-0.004562,4.45,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1110,0.84058,0.026704,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1111,0.937437,-0.012174,4.016667,CORRECTINGWRONG,LAZY,31
﻿1112,0.764108,0.036885,4.483333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,32
﻿1113,0.336831,-0.016073,3.65,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿1114,0.698901,-0.137633,4.5,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1115,0.950504,0.01421,4.683333,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1116,0.949176,-0.010124,4.583333,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1117,0.883606,0.008325,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1118,0.75165,0.002035,4.183333,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿1119,0.859,0.055335,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1120,0.651958,0.006604,3.85,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1121,0.75852,0.010518,3.85,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1122,0.402102,0.011082,4.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,23
﻿1123,0.887091,0.033311,4.5,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1124,0.964907,0.045856,4.75,COLLISION_WITH_NavModifierVolume53,LAZY,29
﻿1125,0.824589,0.038732,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1126,0.750863,0.014183,3.766667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1127,0.828179,0.055139,4.183333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1128,0.358233,0.012284,4.316667,CORRECTINGWRONG,LAZY,28
﻿1129,0.878136,0.014274,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1130,0.707742,0.008188,3.766667,COLLISION_WITH_BP_IntersectionBorder108,LAZY,27
﻿1131,0.720404,0.002117,3.7,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1132,0.972909,0.008269,4.5,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1133,0.922663,0.000487,4.75,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1134,0.869278,0.041696,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1135,0.837703,0.017374,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿1136,0.869486,0.024978,4.266667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1137,0.856584,0.00063,3.7,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1138,0.834952,0.052084,4.433333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1139,0.956008,0.012485,4.716667,COLLISION_WITH_NavModifierVolume53,LAZY,35
﻿1140,0.769965,0.027033,4.383333,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿1141,0.859434,0.042073,4.0,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1142,0.768769,0.027223,4.416667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1143,0.660119,0.017723,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1144,0.888393,0.020469,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1145,0.584547,0.008115,3.883333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1146,0.691834,-0.005744,3.683333,COLLISION_WITH_NavModifierVolume23,LAZY,33
﻿1147,0.903115,0.018519,3.616667,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1148,0.83447,-0.003064,4.083333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1149,0.996219,0.034635,4.633333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1150,0.874947,0.03454,4.3,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿1151,0.755999,0.03637,3.8,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1152,0.939782,0.033746,4.216667,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿1153,0.647534,0.009487,3.983333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1154,0.854142,0.029651,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1155,0.951651,0.016662,4.7,COLLISION_WITH_NavModifierVolume53,LAZY,32
﻿1156,0.90929,0.021545,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1157,0.866227,-0.001566,4.35,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1158,0.708608,0.01057,4.116667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1159,0.849432,0.021915,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1160,0.353678,-0.014881,4.033333,COLLISION_WITH_NavModifierVolume42,LAZY,27
﻿1161,0.943092,-0.003483,3.783333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1162,0.644427,0.003984,3.8,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1163,0.853767,0.048211,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1164,0.891188,0.043198,3.95,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿1165,0.849247,0.023407,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1166,0.667276,0.00396,4.3,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1167,0.961042,-0.007785,5.233333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1168,0.555786,-0.002694,4.116667,COLLISION_WITH_NavModifierVolume23,LAZY,34
﻿1169,0.602838,0.019776,4.316667,COLLISION_WITH_NavModifierVolume23,LAZY,29
﻿1170,0.744458,0.017842,4.633333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1171,0.847198,0.056056,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1172,0.943962,-0.009364,4.133333,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1173,0.815238,0.037079,4.25,COLLISION_WITH_BP_IntersectionBorder86,LAZY,31
﻿1174,0.91163,0.022119,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1175,0.844284,0.014544,4.566667,COLLISION_WITH_NavModifierVolume11,LAZY,32
﻿1176,0.690057,0.026263,4.366667,COLLISION_WITH_NavModifierVolume23,LAZY,32
﻿1177,0.979919,-0.013294,4.516667,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1178,0.849105,0.045028,4.55,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1179,0.945172,0.047952,4.666667,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1180,0.869553,0.033687,3.866667,COLLISION_WITH_NavModifierVolume12,LAZY,28
﻿1181,0.829998,0.055255,4.883333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1182,0.958362,-0.027447,4.25,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1183,0.845809,0.007728,3.65,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1184,0.928572,-0.028105,5.4,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1185,0.772546,0.012797,4.05,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1186,0.860793,0.021432,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1187,0.882915,0.044935,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1188,0.638992,0.019055,4.166667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1189,0.801691,0.012936,3.8,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1190,0.640049,0.022897,3.916667,COLLISION_WITH_NavModifierVolume23,LAZY,26
﻿1191,0.675214,0.001265,3.883333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1192,0.685681,-0.004008,3.933333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1193,0.89996,0.051831,4.216667,COLLISION_WITH_NavModifierVolume43,LAZY,25
﻿1194,0.570536,0.007491,4.083333,COLLISION_WITH_NavModifierVolume23,LAZY,27
﻿1195,0.978714,0.034956,4.566667,COLLISION_WITH_NavModifierVolume8,LAZY,29
﻿1196,0.846468,0.017636,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1197,0.81588,0.008589,3.933333,COLLISION_WITH_NavModifierVolume30,LAZY,24
﻿1198,0.732156,0.008409,4.0,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1199,0.79854,0.029701,3.766667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,35
﻿1200,0.798727,0.049543,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1201,0.344089,0.001471,4.283333,COLLISION_WITH_NavModifierVolume42,LAZY,28
﻿1202,0.926795,-0.002555,4.366667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1203,0.891253,0.039354,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1204,0.958356,0.015586,4.8,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1205,0.912041,0.01883,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1206,0.902241,0.016762,4.116667,COLLISION_WITH_BP_IntersectionBorder86,LAZY,28
﻿1207,0.821057,0.010069,4.783333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1208,0.639613,-0.00568,4.216667,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1209,0.823404,0.029776,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1210,0.822203,0.014744,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1211,0.885264,0.065019,4.383333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1212,0.860371,0.031031,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1213,0.850811,0.0378,4.366667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1214,0.964577,0.05479,5.166667,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1215,0.948276,0.017082,4.566667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿1216,0.856791,0.038433,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1217,0.836471,0.020616,4.166667,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1218,0.988081,0.069533,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,33
﻿1219,0.913735,0.019735,4.6,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1220,0.967479,-0.004054,4.316667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1221,0.88979,0.003547,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,34
﻿1222,0.79628,-0.01191,4.05,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿1223,0.936215,-0.022658,4.233333,COLLISION_WITH_NavModifierVolume53,LAZY,26
﻿1224,0.852822,0.067993,4.533333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1225,0.931157,0.016545,4.333333,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿1226,0.891507,0.02382,4.116667,COLLISION_WITH_NavModifierVolume43,LAZY,34
﻿1227,0.848824,0.022677,3.983333,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1228,0.717715,0.024007,4.45,COLLISION_WITH_BP_IntersectionBorder17,LAZY,26
﻿1229,0.850608,-0.024047,3.883333,COLLISION_WITH_NavModifierVolume8,LAZY,30
﻿1230,0.815143,0.036334,3.9,COLLISION_WITH_NavModifierVolume30,LAZY,33
﻿1231,0.500052,-0.103806,5.033333,COLLISION_WITH_BP_IntersectionBorder46,LAZY,28
﻿1232,0.892547,0.01588,3.883333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1233,0.817323,0.017333,4.066667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1234,0.84836,0.036341,4.566667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1235,0.348945,-0.018209,4.1,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1236,0.693869,0.009502,4.116667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,28
﻿1237,0.884853,0.055793,4.166667,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1238,0.977434,0.034419,4.8,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿1239,0.632233,0.018394,3.6,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1240,0.947777,-0.038947,4.833333,COLLISION_WITH_NavModifierVolume53,LAZY,25
﻿1241,0.932783,0.014461,4.8,COLLISION_WITH_NavModifierVolume53,LAZY,30
﻿1242,0.903782,0.056666,4.35,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1243,0.897104,0.028639,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,23
﻿1244,0.90301,0.057202,4.333333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1245,0.671451,-0.026309,4.433333,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1246,0.8675,0.032912,4.516667,COLLISION_WITH_NavModifierVolume30,LAZY,22
﻿1247,0.702425,-0.078634,4.2,COLLISION_WITH_BP_IntersectionBorder40,LAZY,28
﻿1248,0.85987,0.040074,3.85,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1249,0.936802,0.087955,4.483333,COLLISION_WITH_BP_IntersectionBorder86,LAZY,33
﻿1250,0.962441,0.011368,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,33
﻿1251,0.889494,0.043577,4.85,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1252,0.972352,0.003762,4.416667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1253,0.858906,0.020068,3.816667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1254,0.842869,0.027293,4.2,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1255,0.93957,0.016372,4.2,COLLISION_WITH_NavModifierVolume8,LAZY,34
﻿1256,0.872787,0.025104,4.016667,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1257,0.843528,-0.003479,3.683333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1258,0.942165,0.05836,4.283333,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿1259,0.941726,0.011266,4.116667,COLLISION_WITH_NavModifierVolume53,LAZY,31
﻿1260,0.886017,0.024937,3.75,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1261,0.753274,0.023938,4.133333,COLLISION_WITH_BP_IntersectionBorder11,LAZY,31
﻿1262,0.875235,-0.20975,5.066667,COLLISION_WITH_NavModifierVolume7,LAZY,29
﻿1263,0.792394,0.014117,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,26
﻿1264,0.346819,-0.005078,3.783333,COLLISION_WITH_NavModifierVolume42,LAZY,30
﻿1265,0.938429,0.013313,3.85,COLLISION_WITH_NavModifierVolume43,LAZY,32
﻿1266,0.844552,-0.003469,3.766667,COLLISION_WITH_NavModifierVolume30,LAZY,29
﻿1267,0.601018,0.011709,4.0,COLLISION_WITH_NavModifierVolume23,LAZY,28
﻿1268,0.867286,0.035015,4.033333,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1269,0.826527,0.010931,4.15,COLLISION_WITH_NavModifierVolume43,LAZY,31
﻿1270,0.298154,0.000477,3.516667,LAZY,LAZY,32
﻿1271,0.901673,0.023896,3.95,COLLISION_WITH_NavModifierVolume43,LAZY,29
﻿1272,0.887528,0.010132,4.383333,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿1273,0.959998,0.057391,4.2,COLLISION_WITH_BP_IntersectionBorder86,LAZY,29
﻿1274,0.86153,0.022559,4.25,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1275,0.857557,0.023235,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,31
﻿1276,0.862856,0.024757,3.833333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1277,0.893573,0.048382,4.75,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1278,0.671545,0.02075,3.616667,COLLISION_WITH_BP_IntersectionBorder11,LAZY,29
﻿1279,0.94241,0.03593,4.216667,COLLISION_WITH_NavModifierVolume53,LAZY,27
﻿1280,0.746359,-0.007037,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,28
﻿1281,0.786148,0.018066,3.933333,COLLISION_WITH_NavModifierVolume43,LAZY,28
﻿1282,0.60533,0.017264,3.95,COLLISION_WITH_NavModifierVolume59,LAZY,27
﻿1283,0.910793,0.010155,4.05,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1284,0.330875,-0.004593,3.5,LAZY,LAZY,29
﻿1285,0.521402,-0.011508,3.816667,COLLISION_WITH_NavModifierVolume23,LAZY,30
﻿1286,0.857916,0.034937,4.283333,COLLISION_WITH_NavModifierVolume30,LAZY,27
﻿1287,0.875794,0.030613,4.533333,COLLISION_WITH_NavModifierVolume43,LAZY,30
﻿1288,0.942784,0.024574,4.1,COLLISION_WITH_NavModifierVolume8,LAZY,26
﻿1289,1.0,-0.006054,4.083333,COLLISION_WITH_NavModifierVolume8,LAZY,34
﻿1290,0.842645,0.010225,3.716667,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1291,0.838929,0.005835,3.883333,COLLISION_WITH_NavModifierVolume30,LAZY,25
﻿1292,0.938722,0.03521,4.416667,COLLISION_WITH_NavModifierVolume8,LAZY,28
﻿1293,0.954516,0.00276,4.466667,COLLISION_WITH_NavModifierVolume53,LAZY,28
﻿1294,0.858503,0.016159,4.083333,COLLISION_WITH_NavModifierVolume43,LAZY,27
﻿1295,0.834556,0.038436,4.583333,COLLISION_WITH_NavModifierVolume30,LAZY,32
﻿1296,0.891278,0.053337,4.133333,COLLISION_WITH_NavModifierVolume30,LAZY,30
﻿1297,0.840173,0.022729,4.316667,COLLISION_WITH_NavModifierVolume30,LAZY,31
