Generation BestFit MeanFit BestFitMA MeanFitMA
1785 3705.853964 16090.602594 3694.2726289666657 15577.027398466629
1786 3612.772277 16724.45394 3692.9751084999984 15668.800190266629
1787 3659.15228 16298.764434 3692.8287687999987 15577.177265199962
1788 3743.789582 10156.701866 3698.1950621999986 15334.725505599963
1789 3747.476388 18345.701998 3698.6255957999983 15593.576637133296
1790 3639.991564 16010.579476 3699.0785456333319 15731.503638733295
1791 3801.689951 17099.397881 3705.5173272666652 15698.701245699962
1792 3719.46143 14904.255789 3707.5365606333316 15774.999032499964
1793 3687.289991 20088.184487 3706.1141544333318 15917.680468199962
1794 3808.342045 19966.041118 3712.8817164333318 15986.524953133297
1795 3706.116216 17338.929779 3711.7520950666649 15998.813263499964
1796 3712.095273 14611.337843 3711.6664921333313 15808.681082799965
1797 3655.206078 15316.412994 3708.4822638999981 15902.295000599965
1798 3666.109376 18401.770553 3707.775768099998 16098.353160533297
1799 3661.615748 12666.977587 3707.4384446999979 16005.688348099964
1800 3712.759973 18162.647535 3707.1109954999984 16106.244825833297
1801 3735.212824 16295.769245 3706.5809784333319 16154.299550933296
1802 3767.219498 14261.512948 3707.3787969999985 15992.058657333295
1803 3789.51849 22817.122769 3709.6294171999984 16065.454725633295
1804 3718.95668 23380.93946 3710.6930617999983 16392.593602733297
1805 3631.046519 20194.444565 3705.421328699998 16542.550503533297
1806 3706.195981 20572.968265 3705.7753057333316 16941.550171099963
1807 85621.105318 17314.586286 6437.8756925666648 17071.018026066631
1808 3689.177664 18424.216136 6437.1263395333317 17106.828086999962
1809 3680.785202 15031.080976 6434.8260089999976 17008.382285466632
1810 3537.26048 14052.439523 6429.0947827333312 17032.441427299967
1811 3687.06461 15811.794771 6434.1011516333319 17046.743193299968
1812 3722.547133 16967.209815 6434.1096856333315 17016.171726399967
1813 3636.409024 17885.580624 6429.6315692666649 17053.719076299967
1814 3670.262182 16008.755711 6427.7494580333314 17040.039365599969
1815 3649.359015 16766.396964 6425.8662930666642 17062.565844599965
1816 3668.757508 21012.049152 6427.7324674333313 17205.485684999971
1817 3606.137015 12777.764305 6425.96529193333 17088.119014033302
1818 3738.47817 14074.922817 6425.7882448666633 17218.726379066633
1819 3747.49527 13815.293546 6425.7888742666637 17067.712763999967
1820 3720.994897 15625.645846 6428.4889853666637 17054.881642999968
1821 3760.405095 16897.934354 6427.112823499996 17048.166192099965
1822 3627.995988 18956.577609 6424.06397543333 17183.243586099965
1823 3690.148989 17288.977237 6424.1592753666637 17089.936677766629
1824 3686.315896 19874.954805 6420.091737066663 17086.900467333297
1825 3675.548753 17295.684837 6419.0728216333309 17085.45896926663
1826 3702.153282 11523.103224 6418.7414219333305 16982.517815299965
1827 3791.10115 16591.373867 6423.2712576666645 17025.016511066631
1828 3677.992887 10901.045312 6423.6673746999977 16774.992336366631
1829 3702.825114 21166.107334 6425.0410202333305 17058.296661266631
1830 3730.797529 13276.792366 6425.6422720999972 16895.434822299965
1831 3611.742138 17341.81771 6421.5265825666638 16930.303104466631
1832 3691.893574 13957.655622 6419.0157184333311 16920.174526933297
1833 3692.788782 14623.923785 6415.7913948333307 16647.067894133295
1834 3713.384517 14527.099258 6415.6056560666639 16351.939887399962
1835 3693.609319 15650.642635 6417.6910827333313 16200.479823066627
1836 3610.508381 14458.959226 6414.501496066664 15996.679521766629
1837 3671.042331 11152.717573 3682.8327298333311 15791.283897999963
1838 2895.666725 16037.129474 3656.3823651999978 15711.714342599964
1839 3666.410606 19176.739986 3655.9032119999979 15849.902976266631
1840 3687.371661 13068.674286 3660.9069180333313 15817.110801699966
1841 3725.518602 13786.03524 3662.1887177666645 15749.585483999965
1842 3614.969507 14464.254586 3658.6027968999979 15666.153643033298
1843 3651.202434 15471.465974 3659.0959105666648 15585.683154699966
1844 3739.939273 15576.61103 3661.4184802666646 15571.278331999963
1845 3640.795229 18926.31961 3661.1330207333313 15643.275753533297
1846 3671.827471 12383.139462 3661.2353528333315 15355.645430533297
1847 3668.377254 15239.019472 3663.3100274666649 15437.687269433296
1848 3674.553616 16912.467601 3661.1792089999985 15532.272095566628
1849 3702.961531 16533.100782 3659.6947510333316 15622.865670099964
1850 3805.848298 13550.912902 3662.5231977333315 15553.707905299963
1851 3631.959371 14507.391158 3658.2416735999986 15474.023132099963
1852 3686.571854 16045.110853 3660.194202466665 15376.974240233296
1853 3700.15701 14273.969175 3660.5278031666653 15276.473971499961
1854 3659.27542 15246.908147 3659.6264539666654 15122.205749566629
1855 3738.278509 12712.706977 3661.717445833332 14969.439820899961
1856 3678.220162 14658.056636 3660.9196751666655 15073.938267966627
1857 3687.784493 19842.942201 3657.4757865999986 15182.323879099962
1858 3694.536304 13093.641034 3658.0272338333316 15255.41040316663
1859 3618.022164 13751.258875 3655.2004688333313 15008.248787866631
1860 3696.516208 15740.22405 3654.0577581333314 15090.363177333296
1861 3678.834644 18887.621351 3656.2941749999977 15141.88996536663
1862 3692.550342 14066.218781 3656.3160672666645 15145.508737333297
1863 3642.568444 12945.784263 3654.6420559999979 15089.570753266631
1864 3727.298228 16663.378824 3655.1058463666645 15160.780072133299
1865 3658.668935 11824.811112 3653.9411668999978 15033.252354699967
1866 3741.991306 14468.661065 3658.323931066664 15033.5757493333
1867 3633.405852 17896.099205 3657.0693817666638 15258.355137066632
1868 3669.252509 12741.557004 3682.855574566664 15148.502721399966
1869 3715.443858 22004.457275 3684.490016299997 15242.759964366631
1870 3697.314653 11610.745498 3684.8214493666633 15194.162338099964
1871 3672.253479 16055.887626 3683.0459452666637 15269.824084299964
1872 3665.039699 17375.976639 3684.7149516666636 15366.88148606663
1873 3737.447654 11718.790341 3687.5897923333305 15241.792298299964
1874 3703.174616 19616.856495 3686.3643037666639 15376.467147133297
1875 3720.292941 19009.238415 3689.0142274999976 15379.231107299966
1876 3684.094131 19842.506779 3689.4231161666644 15627.876684533298
1877 3617.329937 16601.935025 3687.721538933331 15673.307202966631
1878 3653.719273 14251.295227 3687.0270608333308 15584.601457166633
1879 3713.545848 15308.482296 3687.3798713999977 15543.780840966634
1880 3746.744721 17617.764837 3685.409752166664 15679.342572133299
1881 3633.866714 15137.759694 3685.4733302666641 15700.354856666634
1882 3696.097973 17521.326547 3685.790867566664 15749.562046466632
1883 3737.802652 16585.837766 3687.0457222999976 15826.6243328333
1884 3727.051648 15472.511858 3689.3049298999972 15834.1444565333
1885 3672.683579 16265.258996 3687.1184322333306 15952.562857166633
1886 3632.902408 14207.090991 3685.6078404333307 15937.530668999967
1887 3659.614729 18228.262788 3684.6688482999971 15883.708021899967
1888 3730.56024 19421.985637 3685.8696461666641 16094.652841999969
1889 3700.859036 17640.876596 3688.6308752333307 16224.3067660333
1890 3689.182073 14449.999662 3688.3864040666645 16181.2992864333
1891 3651.242949 14222.533987 3687.4666808999978 16025.796374299967
1892 3702.306164 8688.964244 3687.7918749666642 15846.554556399966
1893 3670.690947 15916.544044 3688.7292917333307 15945.579882433298
1894 3695.963572 18863.289838 3687.6848031999971 16018.910249566632
1895 3667.470415 15530.452612 3687.9781858666638 16142.431632899965
1896 3669.731471 16269.743753 3685.5695246999976 16202.467722499965
1897 3604.39556 20046.236505 3684.6025149666648 16274.138965833297
1898 3715.123059 17837.023043 3686.131533299998 16443.987833799965
1899 3667.390906 16015.834672 3684.5297682333317 16244.367080366634
1900 3613.434685 12623.420193 3681.7337692999986 16278.1229035333
1901 3649.706022 16093.665394 3680.9821873999981 16279.382162466634
1902 3733.736524 13401.889831 3683.2720815666644 16146.912602199967
1903 3737.014081 16274.012578 3683.2576291333312 16298.7533434333
1904 3697.196917 17196.113891 3683.0583724999974 16218.061923299967
1905 3705.67116 12675.530432 3682.5709797999971 16006.938323866634
1906 3689.558534 13952.569324 3682.7531265666635 15810.607075366634
1907 3645.217651 15290.995806 3683.68271703333 15766.909101399968
1908 3716.884058 12693.576608 3685.7882098666637 15714.985147433299
1909 3760.996715 20221.425305 3687.3699054333306 15878.749914399965
1910 3692.947739 16591.619875 3685.5766726999968 15844.545082333298
1911 3669.807473 12503.227325 3686.7746979999965 15756.727336699963
1912 3674.740377 21555.073136 3686.06277813333 15891.1855563333
1913 3693.451299 13442.158325 3684.5843996999965 15786.3962416333
1914 3721.613455 13885.777843 3684.4031265999965 15733.505107799965
1915 3716.603631 16379.803765 3685.86712833333 15737.323266766634
1916 3609.206998 15057.572935 3685.07728133333 15765.672664899967
1917 3724.499772 18169.173655 3687.2401160999966 15763.7030271333
1918 3720.719643 15838.05014 3686.9120961999965 15644.238510566634
1919 3751.2188 15990.249637 3688.590754999997 15589.2176119333
1920 3724.559199 16401.623738 3689.76999253333 15654.271747799967
1921 3730.240739 12062.361751 3692.4032521999966 15582.266006599966
1922 3715.104242 21299.093334 3692.8298547999966 16002.6036429333
1923 3599.792934 20422.64464 3690.4665876999966 16152.8069961333
1924 3673.88652 19753.263215 3689.7306859666637 16182.472775366632
1925 3557.956737 15904.970986 3686.0802300333303 16194.956721166633
1926 3656.352891 17288.524419 3685.6342773666634 16228.916076699967
1927 3676.34145 13557.673502 3688.0324736999969 16012.630643266633
1928 3642.361867 12370.563488 3685.60710063333 15830.415324766633
1929 3676.747511 11666.501842 3685.9189874666631 15685.437563766633
1930 3653.367443 18143.233139 3687.2500793999961 15869.4313286333
1931 3745.337051 12905.3066 3690.437780366663 15763.152702166633
1932 3575.621053 15746.951284 3685.1672646666625 15841.321417266632
1933 3630.813817 17455.766134 3681.6272558666624 15880.713202466632
1934 3679.521995 19551.251246 3681.038091799996 15959.217780966632
1935 3790.978572 16828.000244 3683.881672199996 16097.633441366632
1936 3689.44422 17659.554836 3683.8778617333296 16221.199625099967
1937 3662.842625 16047.333679 3684.4653608666631 16246.410887533299
1938 3675.335041 16305.053163 3683.08039363333 16366.793439366631
1939 3655.193482 16064.416531 3679.5536191999968 16228.2264802333
1940 3697.111645 17881.63614 3679.6924160666631 16271.227022399968
1941 3648.470212 15255.877812 3678.9811740333303 16362.9820386333
1942 3684.244021 13850.020089 3679.2979621666641 16106.146937066633
1943 3689.065346 16308.661312 3679.1517637333309 16201.697036633299
1944 3705.59612 17187.152636 3678.6178525666642 16311.742863066633
1945 3637.3683 13029.119616 3675.9766748666643 16200.053391433297
1946 3612.527131 14585.755807 3676.0873459666641 16184.326153833297
1947 3712.956467 15591.901333 3675.7025691333311 16098.417076433298
1948 3669.016612 10767.431937 3673.9791347666642 15929.39646966663
1949 3727.83536 15726.776715 3673.1996867666644 15920.614038933298
1950 3694.69637 16757.914916 3672.2042591333311 15932.490411533297
1951 3747.448239 20821.499981 3672.7778424666644 16224.461685866632
1952 3705.628604 16263.479062 3672.4619878666645 16056.607876799966
1953 3776.252169 15755.021706 3678.3439623666645 15901.020445666631
1954 3628.146152 14306.546963 3676.8192834333313 15719.463237266633
1955 3700.067346 13513.900885 3681.5563037333313 15639.760900566635
1956 3678.014902 19412.790133 3682.2783707666645 15710.569757699966
1957 3622.5607 10462.58492 3680.4856790999979 15607.400138299967
1958 3758.208121 18058.372194 3684.3472208999979 15796.993761833299
1959 3655.380831 10480.610763 3683.6349982333318 15757.464059199965
1960 3653.300086 14765.073456 3683.6327529999985 15644.858736433298
1961 3723.512562 17165.653203 3682.9052700333323 15786.870289866632
1962 3641.217757 13928.900709 3685.0918268333326 15726.2686040333
1963 3620.762319 16205.572697 3684.7567768999993 15684.595489466632
1964 3668.26643 18909.066509 3684.3815913999993 15663.189331566633
1965 3674.230589 13575.729677 3680.4899919666659 15554.780312666635
1966 71412.176323 16207.130165 5937.9143953999992 15506.366156966633
1967 3703.390435 16568.203122 5939.2659890666664 15523.7284717333
1968 3779.602877 17847.872616 5942.7415835999991 15575.1557868333
1969 3675.719917 13574.235716 5943.4257980999992 15492.149759666636
1970 3629.737858 19148.780774 5941.1800052 15534.3879141333
1971 3618.274968 17740.40875 5940.1734970666666 15617.205612066635
1972 3686.927374 13348.876699 5940.2629421666661 15600.500832399968
1973 3639.854781 15083.242264 5938.62259 15559.653530799967
1974 3759.179502 17325.635047 5940.4087027333335 15564.269611166636
1975 3708.697724 13431.293934 5942.7863502 15577.675421766637
1976 3747.833119 15323.607869 5947.2965497999994 15602.27049049997
1977 3658.487855 16137.464742 5945.4809294 15620.455937466637
1978 3693.924592 19032.448222 5946.3111954 15895.956480299968
1979 3663.832171 14789.452214 5944.1777557666655 15864.712330266635
1980 3693.110635 17160.228092 5944.1248979333322 15878.122769466636
1981 3728.849688 11587.595227 5943.5049462333318 15570.325944333303
1982 3683.388627 19298.76194 5942.7636136666661 15671.502040266636
1983 3667.301572 19098.162239 5939.1319270999984 15782.940058033304
1984 66210.26948 16633.033183 8025.2027046999992 15860.489598699969
1985 3683.133232 16913.016793 8024.6382342333327 15973.793462299969
1986 3782.711176 14671.325804 8028.1281100333326 15815.744651333303
1987 3662.288605 19655.117193 8029.4523735333332 16122.162393766635
1988 3621.693569 18942.804668 8024.9018884666666 16151.643476233303
1989 3736.190293 13635.048597 8027.5955372 16256.791404033305
1990 3816.282572 15274.336036 8033.0282867333326 16273.766823366637
1991 3641.138175 18831.970318 8030.2824738333329 16329.310727199971
1992 3706.790184 15358.188089 8032.4682214 16376.953639866637
1993 3627.516859 13296.164105 8032.6933727333335 16279.973353466636
1994 3694.479257 16327.492633 8033.5671336333335 16193.920890933303
1995 3691.747495 14966.27875 8034.1510304999993 16240.272526699968
1996 3711.208716 17365.026466 5777.4521102666658 16278.869070066636
1997 3734.86478 16766.975653 5778.5012550999991 16285.49482109997
1998 3626.164873 18751.802787 5773.3866549666664 16315.625826799971
1999 3660.380588 17637.817751 5772.8753439999991 16451.078561299968
2000 3689.448725 15874.653954 5774.8657062333323 16341.941000633302
2001 3683.355547 13218.151842 5777.0350588666652 16191.19910369997
2002 3754.722788 13164.251132 5779.2949059999992 16185.044918133302
2003 3634.407681 14133.720021 5779.1133359999994 16153.394176699971
2004 3666.524794 18023.981813 5776.0248457333328 16176.672402233302
2005 3687.879502 19986.417655 5775.3309049999989 16395.176526266634
2006 3658.661743 20615.365829 5772.3585257999994 16571.568458266636
2007 3743.056551 17147.77194 5775.1774823333317 16605.245364866638
2008 3699.265713 12620.049861 5775.3555196999987 16391.498752833304
2009 3710.796563 19854.504847 5776.9209994333332 16560.333840599971
2010 3727.453223 18438.215733 5778.0657523666659 16602.933428633303
2011 3700.283431 12232.096194 5777.1135438 16624.416794199969
2012 3696.095706 23227.184981 5777.5371130999993 16755.364228899973
2013 3752.762246 13059.798146 5780.3858022333325 16554.085425799971
2014 3784.152658 16672.002004 3699.5152414999993 16555.384386499973
2015 3718.225781 18257.723827 3700.6849931333331 16600.207954299971
2016 3710.31704 17092.841876 3698.2718552666661 16680.92515669997
2017 3685.713847 13084.822367 3699.0526966666666 16461.915329166637
2018 3700.258 16026.509042 3701.6715110333334 16364.705474966637
2019 3681.557036 16567.233988 3699.8504024666668 16462.44498799997
2020 3702.610086 12004.648649 3696.0613196 16353.455408433303
2021 3596.036208 19664.712309 3694.5579207 16381.21347479997
2022 3765.096211 11800.662461 3696.5014549333337 16262.629287199969
2023 3704.78147 19555.913198 3699.0769419666672 16471.287590299969
2024 3742.115448 22949.925883 3700.6648150000005 16692.035365299969
2025 3677.680858 20131.372209 3700.1959271000005 16864.205147266635
2026 3704.991404 18415.612729 3699.9886833666674 16899.224689366638
2027 3641.12168 13508.360032 3696.863913366667 16790.604168666636
2028 3713.627321 15904.980727 3699.7793283000005 16695.710099999971
2029 3696.800992 18186.967156 3700.9933417666675 16714.015080166639
2030 3695.816418 15817.539883 3701.2055982000011 16712.111277799973
2031 3707.822605 14441.327023 3702.0211668000006 16752.883783833306
2032 3679.857654 13833.684088 3699.5256623333344 16775.198215699969
2033 92800.98268 15701.111546 6671.7448289666672 16827.444599866638
2034 3685.085791 13226.884853 6672.3635288666674 16667.541367866637
2035 3687.687415 14644.272862 6672.3571259666669 16489.469874766637
2036 3658.675517 16677.16726 6672.3575851000005 16358.196589133302
2037 3791.266622 14637.107649 6673.9645874666667 16274.507779433303
2038 3674.027601 17472.29266 6673.1233170666674 16436.249206066637
2039 3658.976627 13531.96895 6671.3959858666667 16225.49800949997
2040 3726.601235 13304.393849 6671.3675862666678 16054.370613366635
2041 3676.164681 12788.497665 6670.5636279333348 16072.917329066635
2042 3686.338104 15793.938089 6670.2383745333345 15825.142432666637
2043 3655.492847 15654.663606 6666.9960612333343 15911.637947999969
2044 3709.187613 13777.000438 6664.4972264 15815.13789579997
2045 3724.894421 15649.435889 6664.7195144000007 15728.194964533302
2046 3675.122654 13270.350149 6663.5463682000009 15600.778573633304
2047 3667.203426 12421.844876 6662.9293541666675 15578.679323933304
2048 3756.305237 16143.202219 6664.7975954 15582.569096499972
2049 3717.096729 11863.528404 6665.982251833334 15425.778910366638
2050 3608.363844 18435.194293 6662.8407104333337 15640.130431833304
2051 3550.443632 14911.200902 6661.3209579 15481.680051599971
2052 3654.978641 18123.654648 6657.6503722333337 15692.446457833305
2053 3687.251974 14998.156341 6657.0660557000019 15540.521229266637
2054 3670.879301 12538.632233 6654.6915174666683 15193.478107599971
2055 3751.791246 13214.510811 6657.1618637333349 14962.916060999971
2056 3599.8695 13353.380306 6653.6578002666683 14794.174980233305
2057 3741.924616 16097.343681 6657.0178981333347 14880.474435199973
2058 3683.061335 17270.032837 6655.9990319333347 14925.976172199971
2059 3612.361674 12874.099882 6653.1843880000024 14748.880596399971
2060 3765.873958 18083.494713 6655.5196393333354 14824.412424066637
2061 3650.729118 19442.366893 6653.6165231000023 14991.113753066638
2062 3808.507854 14411.641745 6657.9048631000023 15010.379008299973
2063 94055.105143 16408.419748 6699.7089452000027 15033.95594836664
2064 3703.105671 13500.166175 6700.3096078666695 15043.06532576664
2065 3679.929149 16102.200966 6700.0509990000028 15091.662929233307
2066 3775.732533 13523.074072 6703.9528995333367 14986.526489633306
2067 3713.193385 11657.052219 6701.3504583000031 14887.191308633306
