Generacion,CarID,Fitness_Final,Tiempo_Vivo,SpawnID,Razon_Muerte,Penalty_Muerte,Acum_PenaltyVelocidad,Acum_A,Media_B,Acum_C,Acum_D,Acum_E,Acum_F,Acum_WaitBonus,Acum_NetNormal,Acum_PenaltyCorrectingWrong,Acum_PenaltyTrafficViolation,Ticks_Normal,Ticks_Total,TrainingMode,Acum_ThrottlePos,Acum_BrakeInput,CoastTime,Acum_StopBrake,Acum_StopThrottle,Ticks_StopContext,Acum_CreepingPenalty,Acum_ReversePenalty,Acum_LazyPenalty,Acum_SteeringWhileStopped,Acum_ThrottleDuringGraceTime,Acum_BrakeDuringGraceTime,YieldValidationTime,StopValidationTime,Acum_SteeringInput,Acum_TargetSteering,CarIndex,Acum_ABS_Steering
﻿1,BP_VehicleAI219,-1290.149013,5,BP_SpawnPoint32,COLLISION_WITH_NavModifierVolume32,3542.312694,474.055534,4065.583459,0.000568,653.322668,136.236032,0.503046,2.213725,0.0,4068.30023,0.0,0.0,98.0,98.0,true,4.74051,0.010292,0.104231,0.010292,0.408789,20.0,1097.920699,0.0,0.0,244.160317,0.0,0.0,0.0,0.8,3.514086,0.147748,20,33.939454
﻿1,BP_VehicleAI229,-766.344581,5,BP_SpawnPoint18,COLLISION_WITH_NavModifierVolume53,5197.12128,369.352999,4797.119682,0.000783,679.064194,140.406523,0.734613,2.275404,0.0,4800.129699,0.0,0.0,101.0,101.0,true,5.463875,0.0,0.008333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.851007,-5.550523,30,29.885676
﻿1,BP_VehicleAI244,876.487596,6,BP_SpawnPoint39,COLLISION_WITH_NavModifierVolume61,1073.854186,1197.605811,3201.012603,0.000994,705.423769,150.137668,0.989934,0.973867,0.0,3202.976404,0.0,0.0,108.0,108.0,true,4.153017,0.762094,0.109246,0.762094,0.428189,42.0,0.0,0.0,0.0,55.028811,0.0,0.0,1.7,0.0,2.092816,-12.437913,45,25.105114
﻿1,BP_VehicleAI26,4664.807556,6,BP_SpawnPoint31,YIELD_VIOLATION,1500.0,220.419935,6490.182864,0.000539,718.754071,158.478649,0.548882,3.209745,0.0,6493.941491,0.0,0.0,114.0,114.0,true,5.120935,0.188412,0.103511,0.188412,0.426262,29.0,0.0,0.0,0.0,108.713999,0.0,0.0,1.1,0.0,9.503111,11.107813,7,24.82309
﻿2,BP_VehicleAI282,-429.758962,2,BP_SpawnPoint17,COLLISION_WITH_NavModifierVolume5,512.558646,99.535277,182.285688,0.0,244.671761,50.045889,0.0,0.049273,0.0,182.334961,0.0,0.0,36.0,36.0,true,1.952728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.008681,18.434794,31,15.008681
﻿2,BP_VehicleAI263,-374.705076,2,BP_SpawnPoint47,COLLISION_WITH_NavModifierVolume55,572.411458,108.573113,306.186844,0.000022,255.855421,52.826216,0.007876,0.084775,0.0,306.279494,0.0,0.0,38.0,38.0,true,2.050785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.976757,12.896711,12,15.976757
﻿2,BP_VehicleAI254,-258.77396,2,BP_SpawnPoint27,COLLISION_WITH_NavModifierVolume17,649.480308,101.476941,491.938174,0.000079,315.698834,56.996707,0.034767,0.210346,0.0,492.183288,0.0,0.0,41.0,41.0,true,2.205299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.018134,22.521634,3,21.018134
﻿2,BP_VehicleAI270,-586.904753,2,BP_SpawnPoint41,COLLISION_WITH_NavModifierVolume10,739.26936,191.98402,344.030244,0.000597,277.709166,58.386871,0.232914,0.085469,0.0,344.348627,0.0,0.0,42.0,42.0,true,2.241675,0.0,0.0,0.0,0.10356,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.390263,8.699586,19,18.390263
﻿2,BP_VehicleAI297,-512.916984,2,BP_SpawnPoint25,COLLISION_WITH_NavModifierVolume3,747.945743,184.278582,419.068968,0.00028,280.291451,58.386871,0.109317,0.129055,0.0,419.307341,0.0,0.0,42.0,42.0,true,2.25468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18845,13.515554,46,20.18845
﻿2,BP_VehicleAI268,-588.818952,2,BP_SpawnPoint19,COLLISION_WITH_NavModifierVolume8,791.861124,204.459151,407.262121,0.000322,274.695541,59.777034,0.122557,0.116645,0.0,407.501323,0.0,0.0,43.0,43.0,true,2.305671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.379791,8.302221,17,18.379791
